timestamp,src_ip,src_port,dst_ip,dst_port,cwnd,ssthresh,srtt,bytes_acked,state,packets_out,ca_name,retrans_out,total_retrans,sndbuf,retransmissions,duplicate_acks
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100345,6923371,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100336,6988854,1,27,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100332,7054337,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100323,7119820,1,27,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100316,7185303,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100313,7250786,1,27,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100313,7316269,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100302,7381752,1,27,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100295,7447235,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100284,7512718,1,27,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100276,7578201,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100279,7643684,1,27,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100284,7709167,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100279,7774650,1,27,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,18093,127.0.0.1,51592,2,2,103561,9569731,1,1,cubic,0,18,2626560,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100279,7840133,1,30,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100267,7840133,1,30,bbr,0,3,4194304,0,1
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100260,7840133,1,32,bbr,0,3,4194304,0,2
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,100260,7840133,1,32,bbr,0,3,4194304,0,3
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,100262,7840133,1,32,bbr,2,5,4194304,0,4
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,100259,7840133,1,32,bbr,2,5,4194304,0,5
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,100260,7840133,1,34,bbr,2,5,4194304,0,6
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,100279,7840133,1,34,bbr,2,5,4194304,0,7
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,100299,7840133,1,36,bbr,2,5,4194304,0,8
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,100297,7840133,1,36,bbr,2,5,4194304,0,9
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,100301,7840133,1,38,bbr,2,5,4194304,0,10
